"","V1","V2","V3","V4","year","catch_upper","catch","catch_lower","SSB_upper","SSB","SSB_lower","F_upper","F","F_lower","R_upper","R","R_lower"
"1",2.40542278234895,NA,2.64311447052361,NA,1980,19788.0853261547,18820.7516777049,17853.4180292551,69723.9648241339,64390.6813820484,59057.3979399629,0.377398108743061,0.330636877384033,0.283875646025005,90763.2700063602,68694.6611955589,46626.0523847576
"2",2.20652082080643,NA,2.61391876613638,NA,1981,12192.8654530778,10422.935153528,8653.00485397826,58147.1505815749,51751.8660975391,45356.5816135033,0.253013701086489,0.225254899131405,0.19749609717632,89099.8930272682,62552.7923758427,36005.6917244172
"3",1.51014706618759,NA,1.96154512296471,NA,1982,20609.4204837086,17775.761987762,14942.1034918154,52130.5209520704,46383.0959078136,40635.6708635568,0.53324422124522,0.4618963893903,0.390548557535381,95681.6702280129,74816.3924845949,53951.114741177
"4",1.26675462799002,NA,1.6090170424868,NA,1983,17278.143529421,14049.0274698034,10819.9114101858,38970.9759157912,34375.7033969471,29780.4308781031,0.529614705700138,0.462621487495552,0.395628269290965,74253.7606897383,54579.0020580676,34904.2434263969
"5",0.835201707506338,NA,1.23434319692423,NA,1984,16305.4055165524,13980.0588264023,11654.7121362522,29335.4091855935,25906.8829194813,22478.3566533691,0.688943719845443,0.639990975249883,0.591038230654323,75487.151518023,57672.994325804,39858.837133585
"6",0.524921704895651,NA,1.05581170250894,NA,1985,10257.5603325992,8618.95889023469,6980.35744787023,19705.9408854267,17465.4755532151,15225.0102210034,0.676409838106116,0.62304383295172,0.569677827797324,73134.0191211541,58413.1372084246,43692.2552956951
"7",0.587727513336635,NA,0.926268089745375,NA,1986,6280.98211450724,5093.98130383083,3906.98049315442,16801.1554468244,13865.5042450125,10929.8530432006,0.452249170050479,0.396287435289592,0.340325700528705,82263.8785209344,54508.1589567502,26752.4393925661
"8",0.67324909018811,NA,0.862099667281602,NA,1987,9835.44923386403,7456.98195763371,5078.51468140339,18596.6256198178,14688.6144319349,10780.603244052,0.606379068117659,0.519698888240705,0.43301870836375,65452.691097271,45869.1231354614,26285.5551736519
"9",0.613470080474519,NA,1.01198599188638,NA,1988,8065.18029011308,5850.04681689793,3634.91334368278,18413.8870533125,14093.3160093121,9772.74496531181,0.503457593026858,0.442676143635131,0.381894694243403,97501.3019655384,74720.297696999,51939.2934284596
"10",0.593966281294192,NA,1.08896286505864,NA,1989,6098.92051186963,4090.93275180026,2082.9449917309,22126.1591311755,15267.8250001964,8409.49086921735,0.35889506331189,0.321070671844771,0.283246280377653,76146.1888640877,57008.1429677621,37870.0970714366
"11",0.663437771418413,NA,1.31137156986224,NA,1990,7360.49586411696,5089.15944458928,2817.82302506161,23536.393909556,16183.8381477041,8831.2823858522,0.451968718199405,0.39315731155001,0.334345904900615,89376.278377211,69331.2138644991,49286.1493517872
"12",1.50520957521852,NA,1.35784534562512,NA,1991,14146.6108164263,9280.35046655301,4414.09011667976,32296.70394825,21241.3642930579,10186.0246378659,0.461062739259839,0.415449137795208,0.369835536330577,103490.332648221,70646.5255094133,37802.7183706058
"13",0.831802824018713,NA,1.10650791284925,NA,1992,13601.3814551575,8938.06870148925,4274.75594782105,28898.5562239463,20014.5913294821,11130.6264350179,0.519825586400436,0.468114282935747,0.416402979471057,83144.099428239,59733.7002020539,36323.3009758688
"14",0.95099173845806,NA,1.19910471223883,NA,1993,11611.4456255281,7907.20653977781,4202.96745402751,27858.1729162669,20076.1236757598,12294.0744352528,0.530643812664515,0.445588689912378,0.360533567160241,116565.368654401,74940.8068031843,33316.2449519672
"15",0.664207393327231,NA,1.00229064151882,NA,1994,10942.568180506,8297.69021764606,5652.81225478617,25258.7229389045,20134.3538578398,15009.9847767751,0.554696622277386,0.470539550754935,0.386382479232484,76701.0439294374,59829.8290682301,42958.6142070228
"16",0.675380902324399,NA,1.19282158590375,NA,1995,6804.32245488088,5345.55761678667,3886.79277869246,21617.7130338472,17546.6109062433,13475.5087786394,0.372516184956487,0.342298714509898,0.312081244063309,70457.5707071349,55964.8195249829,41472.0683428309
"17",0.781936976045322,NA,1.2606732246312,NA,1996,5807.46469945492,4319.70973667341,2831.95477389191,28494.5309141795,20537.877287358,12581.2236605365,0.271863355325835,0.244639210906084,0.217415066486333,96723.365552275,67396.3136773906,38069.2618025062
"18",0.888308374014829,NA,1.51559422755395,NA,1997,12991.1664998635,7601.46702345398,2211.76754704442,36233.7165569547,23198.5137072419,10163.3108575291,0.352616425971851,0.313878048724969,0.275139671478087,64875.5697230059,52963.8450718184,41052.1204206308
"19",0.845666577122635,NA,1.08253483593973,NA,1998,7196.50469089674,5254.68259201746,3312.86049313817,26608.1708476699,19885.988996892,13163.807146114,0.351677202141405,0.305385164460956,0.259093126780507,76057.1837868943,63872.005846913,51686.8279069316
"20",0.747913284226479,NA,1.3440772697566,NA,1999,6444.5311454008,4743.08033865665,3041.6295319125,32859.0154166631,23147.0555422894,13435.0956679158,0.2849795108635,0.250516989163016,0.216054467462531,66135.1569361769,48147.5124633747,30159.8679905725
"21",1.07453505629417,NA,1.24741224810886,NA,2000,4910.5855883738,3552.72004848414,2194.85450859447,35345.7808937781,25842.7368025168,16339.6927112555,0.190716966065427,0.163505478355108,0.13629399064479,96011.2574200638,65984.7914539334,35958.3254878031
"22",0.99556071552687,NA,1.19005087338097,NA,2001,6565.55433049494,4731.78775304878,2898.02117560262,35785.2864630631,26892.0720696148,17998.8576761664,0.249682804240003,0.215142648687981,0.18060249313596,95693.9584222513,66119.6890118845,36545.4196015176
